5.562209602478058734e-01,2.162106350025813084e-01,2.983995869901910278e-02,2.570986060918946728e-02,1.187403200826019599e-02,4.336602994321114846e-02,1.167785234899328811e-01,0.000000000000000000e+00
1.894108873974645890e-01,5.283709579011592883e-01,1.545657921496847720e-01,6.440241339570199064e-02,1.071113822791675170e-02,2.304928479425123744e-02,2.948952613382143512e-02,0.000000000000000000e+00
4.633648200153178687e-02,1.803676282869542957e-01,4.835333163135052126e-01,2.099821291804952750e-01,2.514679601736022341e-02,3.803931580291038811e-02,1.659433239724278711e-02,0.000000000000000000e+00
2.942550210182157816e-02,6.056359956406663636e-02,1.787326794332866342e-01,5.344854429394364503e-01,1.142768176864393526e-01,5.449167055892884665e-02,2.802428771602055030e-02,0.000000000000000000e+00
9.487666034155597256e-03,4.486310653293575784e-02,5.895906749796692853e-02,3.053673082136080241e-01,3.914339929520195271e-01,1.499051233396584415e-01,3.998373542965573402e-02,0.000000000000000000e+00
3.443986119295489035e-02,4.537418974661167059e-02,2.684475872454658574e-02,8.040332613108099047e-02,2.053296667321416746e-01,4.050284816342565319e-01,2.025797158384076424e-01,0.000000000000000000e+00
1.622297515327525141e-01,5.050016134236850335e-02,1.532752500806711798e-02,3.646337528234914332e-02,4.049693449499838782e-02,1.790900290416263252e-01,5.158922232978380151e-01,0.000000000000000000e+00
nan,nan,nan,nan,nan,nan,nan,nan
