"","Ordered_X","Fitted_Values"
"1",0.000680903084250869,5.63143009122796
"2",0.000760288698196931,5.6197878951711
"3",0.00140845222043919,5.52218545126618
"4",0.00279657393878067,5.41090728940704
"5",0.00322311551449733,5.39966115675747
"6",0.00425804947356097,5.57486150394669
"7",0.00458579468688532,5.46392898180012
"8",0.00658661851785869,5.50738872291437
"9",0.00839235598424886,5.50576671814211
"10",0.00847137003436739,5.41409808543865
"11",0.0103068399109399,5.61379694060513
"12",0.0105519248681647,5.38902889717529
"13",0.0115999877883146,5.4544905493991
"14",0.0117308922211512,5.41861761738035
"15",0.0117384185159422,5.63023602761876
"16",0.0140029083272318,5.5528894001677
"17",0.014079675886221,5.41028015090871
"18",0.0142591385365643,5.37829406020851
"19",0.0142933711716507,5.62494633030244
"20",0.0161708124242936,5.50136425949134
"21",0.0170115674184552,5.61611892326612
"22",0.018738585893201,5.5153682199142
"23",0.0194412887210633,5.62851645067884
"24",0.0200070490776638,5.4874951143772
"25",0.0214826411944856,5.38935777470811
"26",0.0237585082068096,5.57937591372863
"27",0.0253877414764228,5.5093192004849
"28",0.0262687799603526,5.47105528739424
"29",0.027388575302379,5.48820529649379
"30",0.0274624102027767,5.46193067123143
"31",0.0279787282799858,5.51929904803087
"32",0.0281438761254676,5.37705857487348
"33",0.0306143130794309,5.60909356464347
"34",0.0315479253656935,5.37625696991922
"35",0.0319661080604142,5.47574728704863
"36",0.032509881796221,5.37551573863427
"37",0.0342938323795973,5.47106441478697
"38",0.0355231292686429,5.6327593111477
"39",0.03745485523039,5.46394435773242
"40",0.0376750191360663,5.59536782064385
"41",0.0382107133551748,5.49840116973225
"42",0.039008799190756,5.53974978723227
"43",0.0393745395509805,5.47372928242039
"44",0.0400480971998147,5.62359932862681
"45",0.0402133406885091,5.56120046969335
"46",0.0405433872797687,5.40965543224547
"47",0.0429965393478305,5.58480962782266
"48",0.0432095704064163,5.51904383780844
"49",0.0438497224037457,5.37721794298923
"50",0.0450352334161442,5.60925640222128
"51",0.0456047075084155,5.63248431626147
"52",0.0456974002106661,5.45388551147942
"53",0.0457589579619668,5.63275795381611
"54",0.0459004873516687,5.48271629514073
"55",0.0460522480884714,5.63219748969967
"56",0.0477617109212335,5.43344546298753
"57",0.047964081071531,5.57722330537876
"58",0.0482280878247288,5.4956175831228
"59",0.0493157293173214,5.61151034930753
"60",0.0493449232199555,5.57654442075157
"61",0.0496369599866803,5.48433182490748
"62",0.0499989793367154,5.37413383958017
"63",0.0518474542132351,5.39211060289845
"64",0.0523235594412715,5.38278411624736
"65",0.053335350649488,5.56964934072534
"66",0.0547653329379412,5.46659729435886
