"Ordered_X"	"Fitted_Values"
0.000680903084250869	0.108620630128079
0.000760288698196931	0.108720420564035
0.00140845222043919	0.109535031032615
0.00279657393878067	0.11127869515058
0.00322311551449733	0.111814232887877
0.00425804947356097	0.113113126598693
0.00458579468688532	0.113524314305979
0.00658661851785869	0.116032972022931
0.00839235598424886	0.118294690702977
0.00847137003436739	0.118393606068214
0.0103068399109399	0.120690158174628
0.0105519248681647	0.120996632290971
0.0115999877883146	0.122306738859986
0.0117308922211512	0.122470318451948
0.0117384185159422	0.122479723022564
0.0140029083272318	0.125307512088673
0.014079675886221	0.125403311498056
0.0142591385365643	0.125627249120338
0.0142933711716507	0.125669962753331
0.0161708124242936	0.128011232568565
0.0170115674184552	0.129058865862011
0.018738585893201	0.131209204970405
0.0194412887210633	0.132083517933212
0.0200070490776638	0.132787176819606
0.0214826411944856	0.134621296858804
0.0237585082068096	0.137446893079652
0.0253877414764228	0.139467217065937
0.0262687799603526	0.14055888600554
0.027388575302379	0.141945514316038
0.0274624102027767	0.142036908472904
0.0279787282799858	0.14267589593049
0.0281438761254676	0.142880235918832
0.0306143130794309	0.145934354722181
0.0315479253656935	0.147087274310334
0.0319661080604142	0.147603460492808
0.032509881796221	0.148274458507201
0.0342938323795973	0.150474098159507
0.0355231292686429	0.15198831926676
0.03745485523039	0.154365244242483
0.0376750191360663	0.154635950833058
0.0382107133551748	0.155294453593342
0.039008799190756	0.156275053459419
0.0393745395509805	0.156724255115852
0.0400480971998147	0.157551220747792
0.0402133406885091	0.1577540408498
0.0405433872797687	0.158159070936544
0.0429965393478305	0.16116663377134
0.0432095704064163	0.161427565251282
0.0438497224037457	0.16221142009606
0.0450352334161442	0.163662116807159
0.0456047075084155	0.164358539724768
0.0456974002106661	0.164471868875501
0.0457589579619668	0.164547127246135
0.0459004873516687	0.164720143556759
0.0460522480884714	0.164905647906042
0.0477617109212335	0.166993803739243
0.047964081071531	0.167240833373179
0.0482280878247288	0.167563047061874
0.0493157293173214	0.168889832266813
0.0493449232199555	0.168925430594976
0.0496369599866803	0.169281491109399
0.0499989793367154	0.169722770610304
0.0518474542132351	0.171974111613446
0.0523235594412715	0.172553481806717
0.053335350649488	0.17378404199347
0.0547653329379412	0.175521620800981
0.0555929847867031	0.176526447466482
0.0570125195994711	0.178248388641117
0.0573182259288532	0.178618975763636
0.0574762504903545	0.178810504194016
0.0589339542509864	0.180576167492248
0.0589760560350663	0.180627134324605
0.0593735155541212	0.181108201912389
0.0600051853051846	0.181872441978801
0.0602002269414603	0.182108341677457
0.0602358633767144	0.182151439494901
0.0615334378177726	0.183719876636042
0.0621148880984574	0.184422184438655
0.063644890373778	0.186268667515916
0.0641973497398386	0.186934853015446
0.0650473297197845	0.187959232622732
0.065319396261577	0.188286975061573
0.065327007655047	0.188296143029754
0.0654969281950801	0.188500798763843
0.0657318587405889	0.188783707943413
0.0663205373616606	0.189492374893586
0.0678882461259287	0.191377984093602
0.0678992854823591	0.191391253531257
0.0684649892016121	0.192071076836662
0.0684810168527008	0.192090333194824
0.0687951552491596	0.192467702786616
0.0693607919257336	0.193146949584438
0.0700573399331214	0.19398297005584
0.0729052543232081	0.197396148337788
0.0740509080894952	0.198766921289743
0.0752316754434375	0.200178332523621
0.0760873116713965	0.201200227537043
0.0770734455129457	0.202377060408748
0.0777398924499176	0.203171827401258
0.0777676187110899	0.203204882406166
0.0778065768028544	0.203251326580952
0.0779200438622697	0.203386588379098
0.0786544903161753	0.204261790393196
0.079093335116118	0.204784476749168
0.0796366402431997	0.205431308106715
0.0821932836208356	0.208471051030552
0.0826654849815618	0.209031741745465
0.084527972534003	0.211240999994653
0.0847344655642745	0.211485717077001
0.0871568328206809	0.214353159492484
0.0890057627888293	0.216537650864599
0.0890736796858066	0.216617825152726
0.0900264289002887	0.217742007290504
0.090425243807918	0.218212296606802
0.0918179887481325	0.219853315364664
0.0927393922534311	0.220937830443243
0.0928204511863057	0.221033195286326
0.0933347153123241	0.22163805634926
0.0935573976768669	0.221899880045696
0.0935752415087101	0.221920858015491
0.0944848472374153	0.222989774938373
0.0953117912952303	0.22396077761407
0.0960565490691817	0.224834643248855
0.0960575004700691	0.224835759195747
0.0969803642166043	0.225917770429173
0.0976914028671271	0.22675079539251
0.0985601002081991	0.227767778511467
0.101492002108015	0.231194045611729
0.101809431479802	0.231564430829056
0.101970949061562	0.231752851197445
0.103188090887414	0.233171794705677
0.105788281184786	0.236197580502086
0.106027444898952	0.236475511342057
0.10688625130426	0.237472997551632
0.107073252788585	0.237690086333982
0.109207734609477	0.240165205362413
0.109588543257945	0.240606246326062
0.110040340412526	0.241129291304063
0.110231282746957	0.241350275532076
0.11196661560593	0.243356740564707
0.113021361420252	0.244574608113057
0.11313102342587	0.244701157065405
0.11314122159187	0.244712924957813
0.114188254116597	0.245920486523414
0.114658955298073	0.246462945796235
0.116404966370133	0.248472913197244
0.116984771499483	0.249139595305208
0.11793156962696	0.25022742575178
0.118230766620399	0.250570974752821
0.120431767412482	0.253095054153831
0.120881825280946	0.253610481179734
0.12136280732391	0.254161062998019
0.121876717112945	0.25474903896964
0.122416328304265	0.255366088345918
0.122464325575089	0.255420957085133
0.122883172582825	0.255899653345676
0.123555476130689	0.25666759290415
0.123615999732385	0.256736700054042
0.124964833028926	0.258275710281032
0.125265529214299	0.258618510962713
0.125613352185227	0.259014904386132
0.126323752697345	0.259824062765611
0.127184747244817	0.260803951152784
0.127817990832529	0.261524078794726
0.1281919835402	0.261949161868997
0.129437062475492	0.26336313179775
0.130240158245142	0.264274186709003
0.13103466047772	0.265174736357469
0.132483436351431	0.266814948375642
0.132766123315401	0.267134695660283
0.133465528969304	0.2679253817129
0.13443201832636	0.269017042217279
0.134581354841231	0.269185619294398
0.134957355099059	0.269609944658215
0.135029010535896	0.269690790233826
0.135306258451577	0.270003538193616
0.136101078530434	0.27089961679241
0.136669512932374	0.271540000869941
0.138313393015856	0.273389755497263
0.138818586366308	0.273957559764164
0.139094377020564	0.274267399663566
0.139123240302476	0.27429982107915
0.139371967747678	0.274579168557191
0.139595723602259	0.274830406014695
0.140807343403874	0.276189778208709
0.142830652185647	0.278455829765566
0.143211882188342	0.278882236720313
0.143297313445978	0.278977767437337
0.143328660031186	0.279012817491417
0.144005214309774	0.279769010329729
0.144258757940506	0.28005225447534
0.144575884883503	0.280406419117121
0.144777829778484	0.280631885073768
0.145201763869404	0.281105032883114
0.145311752030475	0.281227753267625
0.145651539643545	0.281606780683868
0.146030730502801	0.282029594004647
0.146037759369456	0.282037429807311
0.146076718660396	0.282080860644172
0.148034705030919	0.284261163882059
0.148065594117844	0.284295522303527
0.151968711289592	0.288627508971096
0.152152680882736	0.288831225963814
0.15328080454698	0.29007952103961
0.154575949476227	0.291510671176886
0.155003282600408	0.291982419312106
0.156867519487279	0.294037741733502
0.157237893213855	0.294445560110411
0.158295309656079	0.295608932717532
0.160151542029273	0.297647762091677
0.160836257433655	0.298398736036423
0.161010937832267	0.298590225147818
0.161265690567699	0.298869422503317
0.161633958991868	0.299272882896563
0.162320919155212	0.300025031093805
0.162439265721308	0.300154547683339
0.163905276885612	0.301757455807145
0.164190636072194	0.302069145182643
0.164225988461562	0.30210775235536
0.164440462235586	0.302341938050905
0.165723734324482	0.303741932825235
0.166894287249128	0.305017129286431
0.167996268539388	0.306216028884465
0.168051439058375	0.306276010895052
0.169010863706546	0.307318486888323
0.171462590276251	0.309977097730183
0.172390885656678	0.310981715946996
0.172953169517228	0.311589692097236
0.173603361719447	0.312292213962678
0.175299280597704	0.314122068047081
0.176595894391919	0.315518583569249
0.177039188328241	0.315995535191437
0.177701231124702	0.316707372198722
0.17782823843017	0.316843867394206
0.178504394448034	0.317570183783306
0.17974875756818	0.318905314334647
0.18017120966234	0.319358125624197
0.181719821069231	0.321016049131462
0.184597506137576	0.324088594740887
0.184863336512913	0.324371882384906
0.185538970384676	0.32509147154344
0.185644592709617	0.325203911694641
0.185850191721523	0.325422740256816
0.186900295549219	0.326539555111857
0.18965822943113	0.329465841836352
0.191258015775246	0.331158727167081
0.191622478567966	0.331543931112857
0.193086665763013	0.333089689032174
0.194812600212358	0.334908164764825
0.194941598530919	0.335043922624562
0.195211903092143	0.33532832030149
0.195479489542634	0.335609763580501
0.195765332662776	0.335910304977243
0.197781891211456	0.33802750315314
0.198461854947523	0.338740194834108
0.198594600042631	0.338879258147622
0.199571925376112	0.339902386002657
0.200130638302028	0.340486717384952
0.201026297320308	0.341422585541117
0.202637240018671	0.343103183563571
0.20324851861204	0.343739995887714
0.203881245628314	0.344398632313636
0.204324782503469	0.344860015861076
0.204750767246551	0.345302896041212
0.205090013905814	0.34565542617881
0.206046769622702	0.346648823820372
0.206435437587364	0.347052030830902
0.20685306820025	0.347485060893106
0.209008126165804	0.349715909099082
0.20957652840642	0.350303274778774
0.209869639254252	0.35060599706862
0.211597882458502	0.352388592639886
0.212071653504939	0.352876570791956
0.213217525490364	0.354055571286684
0.215012885139611	0.355899326519297
0.215172412323793	0.356062946491939
0.215736623850507	0.356641361596143
0.217578843551208	0.358527007032039
0.218041498954852	0.358999858336942
0.218883064415038	0.359859238892459
0.221362115893492	0.362385283152833
0.221440776354864	0.362465300558742
0.223166805845033	0.364219027365684
0.224157263345055	0.365223583311216
0.224665578269048	0.365738625226186
0.224944704387565	0.366021298543352
0.225028934816813	0.366106578958988
0.225236359732026	0.366316549167664
0.22546517881563	0.366548109420927
0.226467754017651	0.367561870694787
0.228795478727069	0.369910388471925
0.228910046613351	0.370025792814383
0.229072189155772	0.370189089170641
0.2301485609429	0.371272229507722
0.230264515174564	0.371388820485289
0.230271605435453	0.371395949098157
0.231157665475792	0.372286272901763
0.232295327599278	0.37342787026697
0.23278245059758	0.373916149033629
0.233356600241945	0.374491253455166
0.233897908826264	0.375033058393192
0.235287004793607	0.376421634579435
0.236263096347534	0.377395816611953
0.236882695576316	0.378013542313169
0.23850173416407	0.379625260433188
0.239904862481967	0.381019207309105
0.240209658889256	0.381321660949338
0.24145415121201	0.382555297572021
0.243008343239853	0.384093021913594
0.243604084177664	0.384681593581961
0.244098071413064	0.385169275890093
0.244728999762875	0.385791676611954
0.245697906762641	0.386746450764022
0.247263034679386	0.388286095772364
0.247309257169218	0.388331515857596
0.248323305445939	0.389327241458228
0.252257728484016	0.393177553372086
0.252619597105434	0.393530646388817
0.252992784668546	0.393894600491643
0.253191512432035	0.394088335336801
0.253254206068007	0.394149442877689
0.253575170202407	0.394462204594549
0.254185468886063	0.395056526923483
0.25438220708719	0.395248008823746
0.254971378822355	0.395821130121629
0.255581516252804	0.396414157062565
0.256543826141322	0.397348469421843
0.256633587453246	0.397435556133787
0.256956922077578	0.397749167215798
0.257898405168906	0.398661542176587
0.258062885644807	0.398820815896134
0.259305432325699	0.400022861702627
0.259876424098647	0.400574550821509
0.261029550849838	0.401687368980976
0.261497690936742	0.402138638487106
0.261560235202732	0.402198906678266
0.262159747277402	0.40277633695236
0.263573954232032	0.404136555687693
0.263934686502675	0.404483089987113
0.264475341752771	0.405002140959981
0.265350929128592	0.405841914174498
0.265917179714757	0.406384459580413
0.266136643691153	0.406594621212239
0.266647408286523	0.40708348786122
0.267169996981926	0.407583312169562
0.269301768769151	0.409618456831325
0.269774423725064	0.410068868886815
0.271100566759753	0.41133101851723
0.271102167466685	0.411332540569123
0.272732329487223	0.412880833164399
0.272805030294452	0.412949800600943
0.273470474117378	0.41358074611646
0.273608253775424	0.413711309468479
0.273643284125257	0.413744501061658
0.274625812530962	0.414674792779529
0.274713623253108	0.41475787264187
0.276734936486396	0.41666745957017
0.276791045357153	0.416720389815363
0.277050885285657	0.41696545515275
0.277776063619653	0.417648926430572
0.279521446255683	0.419291072349251
0.279712516780473	0.419470596509528
0.280036371796964	0.419774770713523
0.282677457605261	0.422250180454588
0.283780013554789	0.423280846690744
0.283807805166158	0.423306805480758
0.285174489316351	0.424582101544009
0.285795905993044	0.425161150542368
0.28596537633972	0.425318978219116
0.287983663495193	0.427195700607633
0.289082771747989	0.428215461631751
0.289341500649843	0.428455281294817
0.291217923187808	0.430191933077122
0.291244985986658	0.430216946200027
0.29142181366115	0.430380357680104
0.292826845425903	0.431677329439621
0.293311237895069	0.432123867545884
0.295399425818643	0.434045348930101
0.296071594495828	0.434662642081981
0.298604407883187	0.436983373288133
0.299511423353763	0.437812404466003
0.299549640216814	0.437847311926541
0.300389059908598	0.438613561662653
0.301680983133541	0.439791078072142
0.302504064987477	0.440540138784054
0.304271230234602	0.442145404830722
0.306003918533704	0.443715416496005
0.307012027071645	0.444627086087952
0.307133500475657	0.444736850099105
0.307898383171343	0.445427563421889
0.30803509414949	0.445550938031548
0.310424293089895	0.447703167100786
