7.369600000000000000e+04,8.532200000000000000e+04,4.059800000000000000e+04,2.145000000000000000e+04,1.761900000000000000e+04,2.879900000000000000e+04,6.072000000000000000e+04,6.514500000000000000e+04
5.345800000000000000e+04,7.916700000000000000e+04,6.376800000000000000e+04,3.377600000000000000e+04,2.800300000000000000e+04,2.729500000000000000e+04,3.687000000000000000e+04,3.895300000000000000e+04
1.579300000000000000e+04,2.640300000000000000e+04,3.372100000000000000e+04,2.483900000000000000e+04,1.773200000000000000e+04,1.719300000000000000e+04,2.088000000000000000e+04,1.588200000000000000e+04
1.355100000000000000e+04,1.855000000000000000e+04,3.787500000000000000e+04,3.045700000000000000e+04,2.267400000000000000e+04,2.274300000000000000e+04,2.020100000000000000e+04,1.283500000000000000e+04
1.445800000000000000e+04,2.709100000000000000e+04,4.839500000000000000e+04,4.324800000000000000e+04,5.164200000000000000e+04,6.277900000000000000e+04,4.220900000000000000e+04,2.264500000000000000e+04
1.990600000000000000e+04,2.193500000000000000e+04,2.987000000000000000e+04,3.161800000000000000e+04,5.821700000000000000e+04,8.823100000000000000e+04,7.816300000000000000e+04,3.734300000000000000e+04
4.097300000000000000e+04,3.872800000000000000e+04,3.480400000000000000e+04,2.694900000000000000e+04,4.613900000000000000e+04,9.262300000000000000e+04,1.550870000000000000e+05,9.410900000000000000e+04
7.836500000000000000e+04,6.790400000000000000e+04,3.526900000000000000e+04,1.926300000000000000e+04,2.287400000000000000e+04,4.943700000000000000e+04,1.192700000000000000e+05,1.225880000000000000e+05
